target_sku,section_name,category_name,question_en,answer_en,url,article_id
Q2M-GPYA1000M,Q²M Glass+,Q²M Collection,Q²M Glass+ left streaks - Why?,The use of too much Q²M Glass+ will result in streaks.,https://gyeon.zendesk.com/hc/en-us/articles/18579531750684-Q-M-Glass-left-streaks-Why,18579531750684
_BRAND:gyeon:q2m_general,Q²M Scents,Q²M Collection,How long will it last?,One spray on the floor mat or the included hanger will last for over a week.,https://gyeon.zendesk.com/hc/en-us/articles/18566524990876-How-long-will-it-last,18566524990876
Q2M-EW1000M,Q²M ECOWash,Q²M Collection,Do I need to agitate the solution?,"Yes.

For Waterless wash: dilute 1:15/1:10

For Rinseless dilute 1:256/1:150

For Drying Aid: dilute 1:20",https://gyeon.zendesk.com/hc/en-us/articles/18565739075100-Do-I-need-to-agitate-the-solution,18565739075100
Q2M-TOTR1000M,Q²M TotalRemover,Q²M Collection,Do I need to agitate the solution?,"Yes. Work the product with a dedicated mitt, such as the Q²M SilkMitt EVO. Allow it to sit for 30 seconds before rinsing off the panel.",https://gyeon.zendesk.com/hc/en-us/articles/18564812313628-Do-I-need-to-agitate-the-solution,18564812313628
Q2M-CDYA1000M,Q²M CeramicDetailer,Q²M Collection,Will it damage if not apply properly?,No.,https://gyeon.zendesk.com/hc/en-us/articles/18564000893724-Will-it-damage-if-not-apply-properly,18564000893724
Q2M-FCNA1000M,Q²M FabricCleaner,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/5743822457873-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,5743822457873
Q2M-APYA4000M,Q²M APC,Q²M Collection,Will Q²M APC damage/alter my paint or coating ?,It can if used with too much concentration and/or left to dry.,https://gyeon.zendesk.com/hc/en-us/articles/5743088672145-Will-Q-M-APC-damage-alter-my-paint-or-coating,5743088672145
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED,Q²M Collection,Can I mix Q²M Iron WheelCleaner REDEFINED with my shampoo ?,No.,https://gyeon.zendesk.com/hc/en-us/articles/5741669725841-Can-I-mix-Q-M-Iron-WheelCleaner-REDEFINED-with-my-shampoo,5741669725841
Q2M-RWYA1000M,Q²M RestartWash,Q²M Collection,Will Q²M RestartWash will damage/alter my paintwork or coating?,No.,https://gyeon.zendesk.com/hc/en-us/articles/5741156525969-Will-Q-M-RestartWash-will-damage-alter-my-paintwork-or-coating,5741156525969
Q2M-PPFW500M,Q²M PPF Wash,Q²M Collection,Will Q²M PPF Wash will damage/alter my paintwork or coating?,No,https://gyeon.zendesk.com/hc/en-us/articles/360003986738-Will-Q-M-PPF-Wash-will-damage-alter-my-paintwork-or-coating,360003986738
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED,Q²M Collection,Can I apply multiple layers?,Yes.,https://gyeon.zendesk.com/hc/en-us/articles/360003986278-Can-I-apply-multiple-layers,360003986278
Q2M-PRYA250M,Q²M Preserve,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000992458-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000992458
_BRAND:gyeon:q2m_general,Q²M Glass,Q²M Collection,Q²M Glass left streaks - Why ?,The use of too much product will result in streaks,https://gyeon.zendesk.com/hc/en-us/articles/360000992198-Q-M-Glass-left-streaks-Why,360000992198
Q2M-CRYA250M,Q²M Cure REDEFINED,Q²M Collection,Can I top it off with additional coating ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000991938-Can-I-top-it-off-with-additional-coating,360000991938
Q2M-CMR500M,Q²M Cure Matte REDEFINED,Q²M Collection,Can I apply multiple layers? ,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000982277-Can-I-apply-multiple-layers,360000982277
_BRAND:gyeon:q2m_general,Q²M WetCoat Essence,Q²M Collection,Will Q²M Wetcoat Essence damage/alter my paint or coating ?,"No, although, left to dry or applied on hot surface my left streaks/high spots.",https://gyeon.zendesk.com/hc/en-us/articles/360000991358-Will-Q-M-Wetcoat-Essence-damage-alter-my-paint-or-coating,360000991358
Q2M-WCYA4000M,Q²M WetCoat,Q²M Collection,Will Q²M WetCoat damage/alter my paint work or coating ?,"No, although, left to dry or applied on hot surface my left streaks/high spots.",https://gyeon.zendesk.com/hc/en-us/articles/360000981717-Will-Q-M-WetCoat-damage-alter-my-paint-work-or-coating,360000981717
Q2M-PO1000M,Q²M Polish,Q²M Collection,What pad combination to use with ?,We recommend the use of Q²M Polish,https://gyeon.zendesk.com/hc/en-us/articles/360000981577-What-pad-combination-to-use-with,360000981577
Q2M-CM1000M,Q²M Compound,Q²M Collection,What pad combination to use with ?,We recommend the use of Q²M Cut.,https://gyeon.zendesk.com/hc/en-us/articles/360000990898-What-pad-combination-to-use-with,360000990898
Q2M-CMPR1000M,Q²M Compound+ REDEFINED,Q²M Collection,What pad combination to use with ?,We recommend the use of Q²M HeavyCut,https://gyeon.zendesk.com/hc/en-us/articles/360000979957-What-pad-combination-to-use-with,360000979957
Q2M-PYA4000M,Q²M Prep,Q²M Collection,Q²M Prep left streaks - Why ?,You might have used too much product - re-apply small amount and wipe out,https://gyeon.zendesk.com/hc/en-us/articles/360000962217-Q-M-Prep-left-streaks-Why,360000962217
Q2M-BPYA1000M,Q²M Bathe+,Q²M Collection,Will Q²M Bathe+ will damage/alter my paint work or coating ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000961917-Will-Q-M-Bathe-will-damage-alter-my-paint-work-or-coating,360000961917
Q2M-BYA4000M,Q²M Bathe,Q²M Collection,Will Q²M Bathe will damage/alter my paint work or coating ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000961457-Will-Q-M-Bathe-will-damage-alter-my-paint-work-or-coating,360000961457
Q2M-TR4000M,Q²M Tar REDEFINED,Q²M Collection,Can I mix Q²M Tar REDEFINED with my shampoo ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000972358-Can-I-mix-Q-M-Tar-REDEFINED-with-my-shampoo,360000972358
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,Can I mix Q²M Iron REDEFINED with my shampoo ?,No.,https://gyeon.zendesk.com/hc/en-us/articles/360000972318-Can-I-mix-Q-M-Iron-REDEFINED-with-my-shampoo,360000972318
_BRAND:gyeon:q2m_general,Q²M ClayBars,Q²M Collection,Will Q²M ClayBars will damage/alter my paint work or coating ?,This product will leave slight marring.,https://gyeon.zendesk.com/hc/en-us/articles/360000972098-Will-Q-M-ClayBars-will-damage-alter-my-paint-work-or-coating,360000972098
Q2M-WSYA1000M,Q²M WaterSpot,Q²M Collection,Will Q²M WaterSpot will damage/alter my paint work or coating ?,"This solution is bodywork safe - however, it can damage certain coating.",https://gyeon.zendesk.com/hc/en-us/articles/360000959917-Will-Q-M-WaterSpot-will-damage-alter-my-paint-work-or-coating,360000959917
Q2M-BGYA1000M,Q²M Bug & Grime,Q²M Collection,Can I mix Q²M Bug&Grime with my shampoo ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000959797-Can-I-mix-Q-M-Bug-Grime-with-my-shampoo,360000959797
Q2M-FYA4000M,Q²M Foam,Q²M Collection,Will Q²M Foam will damage/alter my paint work or coating ?,No.,https://gyeon.zendesk.com/hc/en-us/articles/360000959697-Will-Q-M-Foam-will-damage-alter-my-paint-work-or-coating,360000959697
Q2M-QDYA1000M,Q²M QuickDetailer,Q²M Collection,Will it damage if not apply properly ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000971518-Will-it-damage-if-not-apply-properly,360000971518
_BRAND:gyeon:q2m_general,Q²M MetalPolish,Q²M Collection,Can I top it off with additional coating ?,"Yes, we recommend the use of Q² Rim.",https://gyeon.zendesk.com/hc/en-us/articles/360000971238-Can-I-top-it-off-with-additional-coating,360000971238
Q2M-LCN1000M,Q²M LeatherCleaner Natural,Q²M Collection,Can I apply multiple layers? ,Yes,https://gyeon.zendesk.com/hc/en-us/articles/360000945718-Can-I-apply-multiple-layers,360000945718
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong,Q²M Collection,How long the product needs to dry ?,Once applied make sure to remove any residue from the cleaner. No drying time required.,https://gyeon.zendesk.com/hc/en-us/articles/360000936517-How-long-the-product-needs-to-dry,360000936517
Q2M-TEYA1000M,Q²M Tire Express,Q²M Collection,How long does it last ?,Q²M TireExpress last at least 2 washes,https://gyeon.zendesk.com/hc/en-us/articles/360000934097-How-long-does-it-last,360000934097
Q2M-TCYA1000M,Q²M Tire Cleaner,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000942438-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000942438
Q2M-PPR1000M,Q²M PPF Renew,Q²M Collection,Rotary or DA ?,We recommend the use of an eccentric/dual-action polisher.,https://gyeon.zendesk.com/hc/en-us/articles/360000933777-Rotary-or-DA,360000933777
Q2M-PPFSL4000M,Q²M PPF Slip,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/18583770569756-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,18583770569756
PPF-L500M,Q²M PPF Lift,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/18583126898844-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,18583126898844
Q2M-GP250M,Q²M GlassPolish,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/18582080913692-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,18582080913692
_BRAND:gyeon:q2m_general,Q²M DeFrost,Q²M Collection,Can I use Q²M DeFrost on glass that is not part of a car?,We recommend applying Q²M DeFrost to every glass surface of your vehicle.,https://gyeon.zendesk.com/hc/en-us/articles/18581339700508-Can-I-use-Q-M-DeFrost-on-glass-that-is-not-part-of-a-car,18581339700508
Q2M-GPYA1000M,Q²M Glass+,Q²M Collection,Will Q²M Glass+ will damage/alter my paint work or coating?,Q²M Glass+ will remove Q² AntiFog.,https://gyeon.zendesk.com/hc/en-us/articles/18579514490524-Will-Q-M-Glass-will-damage-alter-my-paint-work-or-coating,18579514490524
Q2M-EW1000M,Q²M ECOWash,Q²M Collection,Will Q²M ECOWash will damage/alter my paint work or coating?,No.,https://gyeon.zendesk.com/hc/en-us/articles/18565686602268-Will-Q-M-ECOWash-will-damage-alter-my-paint-work-or-coating,18565686602268
Q2M-TOTR1000M,Q²M TotalRemover,Q²M Collection,Can I mix Q²M TotalRemover with my shampoo?,No.,https://gyeon.zendesk.com/hc/en-us/articles/18564547262364-Can-I-mix-Q-M-TotalRemover-with-my-shampoo,18564547262364
Q2M-APYA4000M,Q²M APC,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/5742812676113-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,5742812676113
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED,Q²M Collection,I sprayed Q²M Iron WheelCleaner REDEFINED but I don’t see purple colour - Why ?,If there is no metal contamination present on your vehicle the solution will not react and turn purple.,https://gyeon.zendesk.com/hc/en-us/articles/5742578780945-I-sprayed-Q-M-Iron-WheelCleaner-REDEFINED-but-I-don-t-see-purple-colour-Why,5742578780945
Q2M-RWYA1000M,Q²M RestartWash,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/5741123972497-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,5741123972497
Q2M-PPFW500M,Q²M PPF Wash,Q²M Collection,How to store the product after use? What is the shelf life once opened?,"Secure the dispenser in the closed position. Store it in a dry, dark, and cool place. Please do not allow it to freeze or expose it to sunlight. Once opened, it has a ""good-to-use"" shelf life of 3 years.",https://gyeon.zendesk.com/hc/en-us/articles/360004018537-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360004018537
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED,Q²M Collection,How to maintain a vehicle coated with that product?,We recommend the use of Q²M Bathe+ and Q²M Wetcoat during your normal wash routine. The coating is designed to resist chemicals ph. within 4 to 9.,https://gyeon.zendesk.com/hc/en-us/articles/360004017957-How-to-maintain-a-vehicle-coated-with-that-product,360004017957
_BRAND:gyeon:q2m_general,Q²M Glass,Q²M Collection,Will Q²M Glass will damage/alter my paint work or coating ?,Q²M Glass will remove Q² AntiFog,https://gyeon.zendesk.com/hc/en-us/articles/360000992138-Will-Q-M-Glass-will-damage-alter-my-paint-work-or-coating,360000992138
Q2M-CRYA250M,Q²M Cure REDEFINED,Q²M Collection,How long it last ?,Q²M Cure REDEFINED last up to 6 weeks.,https://gyeon.zendesk.com/hc/en-us/articles/360000991898-How-long-it-last,360000991898
Q2M-CMR500M,Q²M Cure Matte REDEFINED,Q²M Collection,How to maintain a vehicle coated with that product ?,We recommend the use of Q²M Bathe+ and Q²M Wetcoat during your normal wash routine. The coating is designed to resist chemicals ph. within 4 to 9.,https://gyeon.zendesk.com/hc/en-us/articles/360000982297-How-to-maintain-a-vehicle-coated-with-that-product,360000982297
_BRAND:gyeon:q2m_general,Q²M WetCoat Essence,Q²M Collection,"I applied Q²M WetCoat Essence and my car have high spots and oily touch, why ?",Too much product use will result in high spots - Proceed with washing again the panel concerned and re-apply.,https://gyeon.zendesk.com/hc/en-us/articles/360000991418-I-applied-Q-M-WetCoat-Essence-and-my-car-have-high-spots-and-oily-touch-why,360000991418
Q2M-WCYA4000M,Q²M WetCoat,Q²M Collection,"I applied Q²M WetCoat and my car have high spots and oily touch, why ?",Using too much product will result in high spots - Proceed with washing again the panel concerned and re-apply.,https://gyeon.zendesk.com/hc/en-us/articles/360000991298-I-applied-Q-M-WetCoat-and-my-car-have-high-spots-and-oily-touch-why,360000991298
Q2M-PO1000M,Q²M Polish,Q²M Collection,How to remove polishing residue? ,With aid of Q²M Baldwipe/Polishwipe and a spray of Q²M Prep or a safe dilution of IPA.,https://gyeon.zendesk.com/hc/en-us/articles/360000981557-How-to-remove-polishing-residue,360000981557
