source,id,sku,key,after,original_group,original_sub_type,final_group,final_sub_type,reason
phase3c,phase3c-20102-application_method-38,20102,application_method,both,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-20417-application_temperature_min_c-39,20417,application_temperature_min_c,5,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_temperature_min_c: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-20417-application_temperature_max_c-40,20417,application_temperature_max_c,30,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_temperature_max_c: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-20417-skill_level-42,20417,skill_level,pro,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,skill_level: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-20417-application_method-44,20417,application_method,machine,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-20417-rinse_required-45,20417,rinse_required,True,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,rinse_required: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-20444-application_method-47,20444,application_method,both,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-20450-application_method-49,20450,application_method,both,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-21746-skill_level-51,21746,skill_level,pro,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,skill_level: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-21746-application_method-53,21746,application_method,machine,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,application_method: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-21746-rinse_required-54,21746,rinse_required,True,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,rinse_required: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-23822-application_method-56,23822,application_method,machine,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-23841-skill_level-57,23841,skill_level,pro,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,skill_level: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-23841-application_method-59,23841,application_method,machine,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,application_method: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-24952-skill_level-61,24952,skill_level,pro,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,skill_level: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-24952-application_method-62,24952,application_method,both,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,application_method: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-24952-rinse_required-63,24952,rinse_required,True,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,rinse_required: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-26005-skill_level-65,26005,skill_level,pro,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,skill_level: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-26005-application_method-67,26005,application_method,both,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-26005-rinse_required-68,26005,rinse_required,True,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,rinse_required: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-26900.223.003-application_method-69,26900.223.003,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.223.010-skill_level-70,26900.223.010,skill_level,pro,polishing_pad,foam_pad,polishing_pad,foam_pad,skill_level: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.223.010-application_method-72,26900.223.010,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.223.011-skill_level-73,26900.223.011,skill_level,pro,polishing_pad,foam_pad,polishing_pad,foam_pad,skill_level: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.223.011-application_method-75,26900.223.011,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.223.012-skill_level-76,26900.223.012,skill_level,pro,polishing_pad,foam_pad,polishing_pad,foam_pad,skill_level: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.223.012-application_method-77,26900.223.012,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.224.010-application_method-79,26900.224.010,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.224.011-application_method-81,26900.224.011,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26900.224.012-application_method-83,26900.224.012,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26907.099.001-skill_level-84,26907.099.001,skill_level,pro,polishing_pad,foam_pad,polishing_pad,foam_pad,skill_level: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26907.099.001-application_method-86,26907.099.001,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26908.099.001-application_method-88,26908.099.001,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26909.099.001-application_method-90,26909.099.001,application_method,machine,polishing_pad,foam_pad,polishing_pad,foam_pad,application_method: not applicable for polishing_pad/foam_pad
phase3c,phase3c-26913.099.001-application_method-92,26913.099.001,application_method,machine,polishing_pad,wool_pad,polishing_pad,wool_pad,application_method: not applicable for polishing_pad/wool_pad
phase3c,phase3c-26915.099.001-application_method-94,26915.099.001,application_method,machine,polishing_pad,wool_pad,polishing_pad,wool_pad,application_method: not applicable for polishing_pad/wool_pad
phase3c,phase3c-26931.099.001-application_method-96,26931.099.001,application_method,machine,spare_part,backing_plate,spare_part,backing_plate,application_method: not applicable for spare_part/backing_plate
phase3c,phase3c-26934.099.001-application_method-98,26934.099.001,application_method,machine,spare_part,backing_plate,spare_part,backing_plate,application_method: not applicable for spare_part/backing_plate
phase3c,phase3c-26935.099.001-application_method-100,26935.099.001,application_method,machine,spare_part,backing_plate,spare_part,backing_plate,application_method: not applicable for spare_part/backing_plate
phase3c,phase3c-336807-skill_level-101,336807,skill_level,pro,spare_part,carbon_brush,spare_part,carbon_brush,skill_level: not applicable for spare_part/carbon_brush
phase3c,phase3c-336807-application_method-103,336807,application_method,machine,spare_part,carbon_brush,spare_part,carbon_brush,application_method: not applicable for spare_part/carbon_brush
phase3c,phase3c-399647-skill_level-104,399647,skill_level,pro,spare_part,carbon_brush,spare_part,carbon_brush,skill_level: not applicable for spare_part/carbon_brush
phase3c,phase3c-399647-application_method-106,399647,application_method,machine,spare_part,carbon_brush,spare_part,carbon_brush,application_method: not applicable for spare_part/carbon_brush
phase3c,phase3c-405418-application_method-110,405418,application_method,machine,storage_accessories,vacuum_cleaner,storage_accessories,vacuum_cleaner,application_method: not applicable for storage_accessories/vacuum_cleaner
phase3c,phase3c-417882-skill_level-111,417882,skill_level,pro,spare_part,charger,spare_part,charger,skill_level: not applicable for spare_part/charger
phase3c,phase3c-417882-application_method-113,417882,application_method,machine,spare_part,charger,spare_part,charger,application_method: not applicable for spare_part/charger
phase3c,phase3c-418072-durability_months-114,418072,durability_months,24,polisher_machine,forced_rotation_polisher,polisher_machine,dual_action_polisher,durability_months: not applicable for polisher_machine/dual_action_polisher
phase3c,phase3c-418072-application_method-117,418072,application_method,machine,polisher_machine,forced_rotation_polisher,polisher_machine,dual_action_polisher,application_method: not applicable for polisher_machine/dual_action_polisher
phase3c,phase3c-418080-application_method-120,418080,application_method,machine,polisher_machine,da_polisher,polisher_machine,orbital,application_method: not applicable for polisher_machine/orbital
phase3c,phase3c-418102-application_method-123,418102,application_method,machine,polisher_machine,mini_cordless_polisher,polisher_machine,dual_action_polisher,application_method: not applicable for polisher_machine/dual_action_polisher
phase3c,phase3c-445894-skill_level-124,445894,skill_level,pro,spare_part,battery,spare_part,battery,skill_level: not applicable for spare_part/battery
phase3c,phase3c-445894-application_method-126,445894,application_method,machine,spare_part,battery,spare_part,battery,application_method: not applicable for spare_part/battery
phase3c,phase3c-447129-application_method-129,447129,application_method,machine,polisher_machine,da_polisher,polisher_machine,orbital,application_method: not applicable for polisher_machine/orbital
phase3c,phase3c-458813-skill_level-130,458813,skill_level,pro,spare_part,extension_kit,spare_part,extension_kit,skill_level: not applicable for spare_part/extension_kit
phase3c,phase3c-458813-application_method-132,458813,application_method,machine,spare_part,extension_kit,spare_part,extension_kit,application_method: not applicable for spare_part/extension_kit
phase3c,phase3c-463302-application_method-135,463302,application_method,machine,storage_accessories,work_light,storage_accessories,work_light,application_method: not applicable for storage_accessories/work_light
phase3c,phase3c-481491-skill_level-137,481491,skill_level,pro,storage_accessories,vacuum_cleaner,storage_accessories,vacuum_cleaner,skill_level: not applicable for storage_accessories/vacuum_cleaner
phase3c,phase3c-481491-application_method-139,481491,application_method,machine,storage_accessories,vacuum_cleaner,storage_accessories,vacuum_cleaner,application_method: not applicable for storage_accessories/vacuum_cleaner
phase3c,phase3c-486728-skill_level-140,486728,skill_level,pro,storage_accessories,work_light,storage_accessories,work_light,skill_level: not applicable for storage_accessories/work_light
phase3c,phase3c-486728-application_method-142,486728,application_method,machine,storage_accessories,work_light,storage_accessories,work_light,application_method: not applicable for storage_accessories/work_light
phase3c,phase3c-487988-skill_level-143,487988,skill_level,pro,spare_part,backing_plate,spare_part,backing_plate,skill_level: not applicable for spare_part/backing_plate
phase3c,phase3c-487988-application_method-145,487988,application_method,machine,spare_part,backing_plate,spare_part,backing_plate,application_method: not applicable for spare_part/backing_plate
phase3c,phase3c-492361-skill_level-146,492361,skill_level,pro,spare_part,backing_plate,spare_part,backing_plate,skill_level: not applicable for spare_part/backing_plate
phase3c,phase3c-492361-application_method-148,492361,application_method,machine,spare_part,backing_plate,spare_part,backing_plate,application_method: not applicable for spare_part/backing_plate
phase3c,phase3c-502561-skill_level-150,502561,skill_level,pro,storage_accessories,bag_carrier,storage_accessories,bag_carrier,skill_level: not applicable for storage_accessories/bag_carrier
phase3c,phase3c-502561-application_method-151,502561,application_method,machine,storage_accessories,bag_carrier,storage_accessories,bag_carrier,application_method: not applicable for storage_accessories/bag_carrier
phase3c,phase3c-513547-01-application_method-154,513547-01,application_method,machine,polisher_machine,mini_cordless_polisher,accessory,tool_kit,application_method: not applicable for accessory/tool_kit
phase3c,phase3c-513547-skill_level-155,513547,skill_level,pro,polisher_machine,machine_kit,polisher_machine,machine_kit,skill_level: not applicable for polisher_machine/machine_kit
phase3c,phase3c-513547-application_method-157,513547,application_method,machine,polisher_machine,machine_kit,polisher_machine,machine_kit,application_method: not applicable for polisher_machine/machine_kit
phase3c,phase3c-530375-skill_level-158,530375,skill_level,pro,storage_accessories,work_light,storage_accessories,work_light,skill_level: not applicable for storage_accessories/work_light
phase3c,phase3c-530375-application_method-160,530375,application_method,machine,storage_accessories,work_light,storage_accessories,work_light,application_method: not applicable for storage_accessories/work_light
phase3c,phase3c-530882-skill_level-161,530882,skill_level,pro,storage_accessories,wall_stand,storage_accessories,wall_stand,skill_level: not applicable for storage_accessories/wall_stand
phase3c,phase3c-530882-application_method-163,530882,application_method,machine,storage_accessories,wall_stand,storage_accessories,wall_stand,application_method: not applicable for storage_accessories/wall_stand
phase3c,phase3c-530883-skill_level-164,530883,skill_level,pro,storage_accessories,wall_stand,storage_accessories,wall_stand,skill_level: not applicable for storage_accessories/wall_stand
phase3c,phase3c-530883-application_method-166,530883,application_method,machine,storage_accessories,wall_stand,storage_accessories,wall_stand,application_method: not applicable for storage_accessories/wall_stand
phase3c,phase3c-532024-skill_level-168,532024,skill_level,pro,storage_accessories,vacuum_cleaner,storage_accessories,vacuum_cleaner,skill_level: not applicable for storage_accessories/vacuum_cleaner
phase3c,phase3c-532024-application_method-170,532024,application_method,machine,storage_accessories,vacuum_cleaner,storage_accessories,vacuum_cleaner,application_method: not applicable for storage_accessories/vacuum_cleaner
phase3c,phase3c-533019-application_method-173,533019,application_method,machine,polisher_machine,cordless_rotary_polisher,polisher_machine,rotary,application_method: not applicable for polisher_machine/rotary
phase3c,phase3c-533020-application_method-176,533020,application_method,machine,polisher_machine,forced_rotation_polisher,polisher_machine,dual_action_polisher,application_method: not applicable for polisher_machine/dual_action_polisher
phase3c,phase3c-533021-application_method-179,533021,application_method,machine,polisher_machine,da_polisher,polisher_machine,orbital,application_method: not applicable for polisher_machine/orbital
phase3c,phase3c-700743-application_method-181,700743,application_method,machine,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-701908-application_method-183,701908,application_method,machine,tire_care,tire_gel,tire_care,tire_dressing,application_method: not applicable for tire_care/tire_dressing
phase3c,phase3c-701908-outdoor_use-184,701908,outdoor_use,True,tire_care,tire_gel,tire_care,tire_dressing,outdoor_use: not applicable for tire_care/tire_dressing
phase3c,phase3c-70868-dwell_time_minutes-185,70868,dwell_time_minutes,10,tire_care,tire_dressing,tire_care,tire_dressing,dwell_time_minutes: not applicable for tire_care/tire_dressing
phase3c,phase3c-70868-skill_level-186,70868,skill_level,pro,tire_care,tire_dressing,tire_care,tire_dressing,skill_level: not applicable for tire_care/tire_dressing
phase3c,phase3c-70868-application_method-187,70868,application_method,both,tire_care,tire_dressing,tire_care,tire_dressing,application_method: not applicable for tire_care/tire_dressing
phase3c,phase3c-70868-outdoor_use-188,70868,outdoor_use,True,tire_care,tire_dressing,tire_care,tire_dressing,outdoor_use: not applicable for tire_care/tire_dressing
phase3c,phase3c-71706-application_method-190,71706,application_method,machine,tire_care,tire_dressing,tire_care,tire_dressing,application_method: not applicable for tire_care/tire_dressing
phase3c,phase3c-75138-skill_level-191,75138,skill_level,pro,tire_care,tire_gel,tire_care,tire_dressing,skill_level: not applicable for tire_care/tire_dressing
phase3c,phase3c-75138-application_method-193,75138,application_method,both,tire_care,tire_gel,tire_care,tire_dressing,application_method: not applicable for tire_care/tire_dressing
phase3c,phase3c-75140-skill_level-195,75140,skill_level,pro,tire_care,tire_dressing,tire_care,tire_dressing,skill_level: not applicable for tire_care/tire_dressing
phase3c,phase3c-75140-application_method-197,75140,application_method,both,tire_care,tire_dressing,tire_care,tire_dressing,application_method: not applicable for tire_care/tire_dressing
phase3c,phase3c-79258-skill_level-198,79258,skill_level,pro,spare_part,trigger_head,spare_part,trigger_head,skill_level: not applicable for spare_part/trigger_head
phase3c,phase3c-79258-application_method-199,79258,application_method,machine,spare_part,trigger_head,spare_part,trigger_head,application_method: not applicable for spare_part/trigger_head
phase3c,phase3c-79472-skill_level-200,79472,skill_level,pro,storage_accessories,bucket_accessories,storage_accessories,wash_accessory,skill_level: not applicable for storage_accessories/wash_accessory
phase3c,phase3c-79472-application_method-202,79472,application_method,machine,storage_accessories,bucket_accessories,storage_accessories,wash_accessory,application_method: not applicable for storage_accessories/wash_accessory
phase3c,phase3c-79472-pre_coating_safe-203,79472,pre_coating_safe,True,storage_accessories,bucket_accessories,storage_accessories,wash_accessory,pre_coating_safe: not applicable for storage_accessories/wash_accessory
phase3c,phase3c-79586-643-skill_level-205,79586-643,skill_level,pro,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,skill_level: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79586-643-application_method-207,79586-643,application_method,both,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,application_method: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79586-643-rinse_required-208,79586-643,rinse_required,True,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,rinse_required: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79586-644-application_method-210,79586-644,application_method,both,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,application_method: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79587-643-skill_level-212,79587-643,skill_level,pro,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,skill_level: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79587-643-application_method-214,79587-643,application_method,both,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,application_method: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79587-643-rinse_required-215,79587-643,rinse_required,True,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,rinse_required: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79587-644-application_method-217,79587-644,application_method,both,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,application_method: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79588-643-skill_level-219,79588-643,skill_level,pro,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,skill_level: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79588-643-application_method-221,79588-643,application_method,both,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,application_method: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79588-643-rinse_required-222,79588-643,rinse_required,True,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,rinse_required: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79588-644-application_method-224,79588-644,application_method,both,sprayers_bottles,trigger_sprayer,sprayers_bottles,trigger_sprayer,application_method: not applicable for sprayers_bottles/trigger_sprayer
phase3c,phase3c-79643-skill_level-226,79643,skill_level,pro,spare_part,trigger_head,spare_part,trigger_head,skill_level: not applicable for spare_part/trigger_head
phase3c,phase3c-79643-application_method-228,79643,application_method,both,spare_part,trigger_head,spare_part,trigger_head,application_method: not applicable for spare_part/trigger_head
phase3c,phase3c-79643-rinse_required-229,79643,rinse_required,True,spare_part,trigger_head,spare_part,trigger_head,rinse_required: not applicable for spare_part/trigger_head
phase3c,phase3c-81671901-skill_level-230,81671901,skill_level,pro,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,skill_level: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-81671901-application_method-231,81671901,application_method,both,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-81675-skill_level-233,81675,skill_level,pro,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,skill_level: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-81675-application_method-235,81675,application_method,machine,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-81676800-skill_level-236,81676800,skill_level,pro,spare_part,maintenance_kit,spare_part,maintenance_kit,skill_level: not applicable for spare_part/maintenance_kit
phase3c,phase3c-81676800-application_method-237,81676800,application_method,machine,spare_part,maintenance_kit,spare_part,maintenance_kit,application_method: not applicable for spare_part/maintenance_kit
phase3c,phase3c-81678-application_temperature_min_c-238,81678,application_temperature_min_c,5,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,application_temperature_min_c: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-81678-application_temperature_max_c-239,81678,application_temperature_max_c,30,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,application_temperature_max_c: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-81678-skill_level-241,81678,skill_level,pro,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,skill_level: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-81678-application_method-243,81678,application_method,both,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,application_method: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-81686-skill_level-245,81686,skill_level,pro,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,skill_level: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-81686-application_method-247,81686,application_method,machine,sprayers_bottles,foaming_pump_sprayer,sprayers_bottles,foaming_pump_sprayer,application_method: not applicable for sprayers_bottles/foaming_pump_sprayer
phase3c,phase3c-81771871-skill_level-248,81771871,skill_level,pro,spare_part,nozzle_kit,spare_part,nozzle,skill_level: not applicable for spare_part/nozzle
phase3c,phase3c-81771871-application_method-249,81771871,application_method,machine,spare_part,nozzle_kit,spare_part,nozzle,application_method: not applicable for spare_part/nozzle
phase3c,phase3c-81771874-skill_level-250,81771874,skill_level,pro,spare_part,maintenance_kit,spare_part,maintenance_kit,skill_level: not applicable for spare_part/maintenance_kit
phase3c,phase3c-81771874-application_method-251,81771874,application_method,machine,spare_part,maintenance_kit,spare_part,maintenance_kit,application_method: not applicable for spare_part/maintenance_kit
phase3c,phase3c-81773-application_method-253,81773,application_method,machine,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-81774-skill_level-255,81774,skill_level,pro,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,skill_level: not applicable for sprayers_bottles/pump_sprayer
phase3c,phase3c-81774-application_method-257,81774,application_method,machine,sprayers_bottles,pump_sprayer,sprayers_bottles,pump_sprayer,application_method: not applicable for sprayers_bottles/pump_sprayer
